id;catalogNumber;description;gpsLength;gpsWidth;gpsLengthPosition;gpsWidthPosition;indexLevel
2267;87;NI2WR;73.0;11.0;S;E;12
1931;50;5KBFW;86.0;10.0;S;E;12
1236;53;PSUXA;90.0;11.0;N;W;12
272;93;7IWPU;75.0;35.0;S;E;12
98;90;ZY6Z5;75.0;53.0;S;E;12
66;33;QJQ23;77.0;14.0;S;E;12
58;95;EU5T9;89.0;48.0;S;E;12
2008;80;TM2E7;49.0;69.0;S;E;12
1126;45;QNF1Y;49.0;71.0;S;E;12
619;33;RY8S3;47.0;75.0;S;E;12
2886;17;QTVAC;47.0;77.0;S;E;12
1723;12;JXRE3;49.0;73.0;S;E;12
391;94;6VAZ2;64.0;72.0;S;E;12
2349;61;700CY;70.0;73.0;S;W;12
877;26;CLPST;57.0;74.0;N;W;12
564;21;Z8XFT;60.0;75.0;S;W;12
709;39;K3MVO;64.0;76.0;S;E;12
923;9;BY29O;68.0;78.0;S;E;12
724;29;LH8VG;63.0;80.0;S;E;12
531;84;2KPNK;56.0;83.0;N;E;12
3030;86;0EURU;67.0;81.0;S;E;12
3542;3;X9P0U;67.0;83.0;N;E;12
932;44;AUMMK;48.0;85.0;S;E;12
1001;34;0FY96;48.0;89.0;S;E;12
604;57;TNDL9;59.0;87.0;S;E;12
321;69;DZ5RE;67.0;91.0;S;E;12
2177;8;Y0L5I;70.0;89.0;S;E;12
2600;59;VPOMH;72.0;69.0;N;E;12
3595;67;91QGK;74.0;70.0;S;E;12
1089;44;B0K55;85.0;68.0;S;W;12
926;1;BS2R2;89.0;70.0;S;E;12
2244;82;9U29H;84.0;71.0;S;E;12
1370;70;Y9124;76.0;72.0;S;E;12
3742;69;H77BP;78.0;72.0;S;E;12
291;60;3KYNQ;73.0;82.0;S;E;12
229;51;KBHJ3;73.0;84.0;S;E;12
184;83;OGPK8;81.0;77.0;S;E;12
395;73;QJRWR;80.0;91.0;S;E;12
1832;9;OZBR0;85.0;74.0;N;E;12
790;85;G08IO;87.0;76.0;S;E;12
934;31;PQ696;84.0;82.0;N;E;12
497;70;0UY6M;84.0;88.0;S;E;12
218;95;SBVAW;88.0;84.0;S;E;12
4549;35;H33N9;49.0;94.0;S;E;12
4060;99;SW3YB;57.0;93.0;S;E;12
3164;44;75PDV;51.0;94.0;S;E;12
4917;8;TGDHU;49.0;98.0;S;E;12
3539;78;8HLVI;55.0;97.0;S;E;12
3506;98;TFT6M;61.0;94.0;N;E;12
4338;35;SWP61;63.0;94.0;S;E;12
1310;63;4OVMV;67.0;93.0;S;E;12
1449;72;8V9S2;78.0;93.0;S;E;12
1892;29;JXUG9;74.0;94.0;S;E;12
3173;14;48J7H;87.0;93.0;S;E;12
1838;12;IXD7B;85.0;94.0;S;E;12
3729;2;LNJTJ;78.0;95.0;N;E;12
1091;18;Q3GPD;62.0;96.0;S;E;12
869;9;PADTO;74.0;98.0;S;E;12
2684;91;ACUI3;78.0;97.0;S;E;12
3869;14;H85CT;80.0;95.0;S;E;12
3216;77;ANGL2;89.0;97.0;S;E;12
1354;25;TLQ9W;91.0;1.0;S;E;12
1188;79;8C2KX;91.0;23.0;S;W;12
1796;56;4O30G;91.0;50.0;S;E;12
2760;13;2ZTJ4;93.0;17.0;S;E;12
1363;15;0K4N5;92.0;36.0;S;E;12
1412;94;0QQN8;93.0;42.0;S;E;12
1448;33;ECK7C;93.0;50.0;S;E;12
2397;97;DJU5H;95.0;1.0;S;E;12
1256;6;0FJIR;94.0;15.0;S;E;12
1209;28;KYR6F;96.0;9.0;S;E;12
1389;30;NFYIY;98.0;4.0;S;E;12
3566;90;QXRUC;97.0;14.0;N;E;12
3735;29;PTANO;99.0;16.0;S;E;12
2118;99;N0Q0R;95.0;24.0;S;E;12
1917;16;QD2DE;94.0;30.0;N;E;12
1425;79;5XJOQ;94.0;55.0;S;E;12
1175;7;PD92U;96.0;26.0;S;E;12
1002;90;4MY7D;96.0;28.0;S;E;12
2497;50;ZRCS7;97.0;20.0;S;E;12
535;53;HCEAQ;97.0;24.0;S;E;12
870;82;DNM0V;97.0;47.0;S;W;12
736;93;YCJAH;98.0;35.0;S;E;12
1770;99;YFK8D;96.0;57.0;N;E;12
1854;63;SRVJR;92.0;58.0;S;E;12
1773;62;ZRDSR;92.0;65.0;N;E;12
3193;48;RLXCH;94.0;59.0;S;E;12
2282;62;QUP11;97.0;61.0;S;E;12
4088;39;M9W3I;91.0;67.0;S;E;12
1750;85;HBMYL;93.0;71.0;S;E;12
969;61;WP5YM;93.0;75.0;S;E;12
2175;36;HRVRH;91.0;93.0;S;E;12
1416;42;D3EUW;92.0;79.0;S;E;12
2408;89;DR6SS;92.0;91.0;S;W;12
3637;14;1LPOS;91.0;95.0;S;E;12
4858;10;3D9YE;99.0;66.0;S;W;12
1990;67;O35XF;95.0;67.0;S;E;12
1776;73;RRPEW;95.0;73.0;S;E;12
1463;5;AA7Y7;98.0;76.0;S;E;12
976;7;VXFKC;96.0;78.0;S;W;12
1196;15;LY4IR;99.0;74.0;S;E;12
2068;87;JEFX2;96.0;82.0;S;E;12
3088;84;6VOPC;98.0;82.0;S;E;12
4343;66;FGB7V;96.0;84.0;S;E;12
1413;39;UD7E6;95.0;94.0;N;E;12
2979;67;7047B;97.0;97.0;N;E;12
3538;5;7NU92;99.0;87.0;S;E;12
4274;7;FFOVN;99.0;91.0;S;E;12
3726;50;XPUKX;99.0;93.0;S;E;12
3611;49;N1WIJ;55.0;99.0;N;E;12
4650;78;NXC6T;1.0;2.0;S;W;13
3762;32;9SY0Z;7.0;1.0;S;E;13
961;41;ZN3B3;7.0;5.0;N;W;13
2027;38;D3OZJ;10.0;4.0;S;E;13
4110;3;0TN67;3.0;9.0;S;E;13
2908;43;8GAMX;6.0;11.0;S;E;13
2151;80;28N7Y;2.0;15.0;S;E;13
2201;20;I6Y4T;6.0;13.0;S;E;13
25002;2000;parcela1;10.0;10.0;S;E;13
1631;62;MIW13;10.0;12.0;S;E;13
4375;89;PEV9T;11.0;2.0;S;E;13
1239;91;WZHEM;18.0;1.0;S;E;13
2307;81;7OT0K;13.0;2.0;S;E;13
4129;98;BIXO3;24.0;2.0;N;E;13
4986;87;G8VDB;28.0;3.0;S;E;13
2877;92;RPJIS;12.0;7.0;S;E;13
2103;48;7XCAP;14.0;11.0;S;E;13
2359;55;JSTIS;16.0;9.0;S;E;13
2698;5;W1DHC;24.0;6.0;S;E;13
3499;15;VG8SK;20.0;8.0;S;E;13
3868;31;LQSSZ;23.0;9.0;S;E;13
2892;34;MGTHN;23.0;12.0;S;E;13
1595;55;CX3JU;27.0;11.0;S;E;13
2743;89;X3IMH;27.0;15.0;S;E;13
1488;71;WD284;28.0;7.0;S;E;13
2787;37;7C7BI;2.0;17.0;S;E;13
2921;57;RGL2E;2.0;19.0;S;E;13
3333;45;7QNPO;10.0;16.0;N;E;13
3340;72;ULNZC;6.0;17.0;S;E;13
3046;97;D3YCH;9.0;22.0;S;E;13
4213;71;OB002;3.0;23.0;S;E;13
1336;19;IF3U6;11.0;19.0;N;E;13
4933;72;K0G0B;11.0;23.0;S;E;13
1815;40;D14G1;13.0;25.0;S;E;13
1202;94;4BQYB;15.0;25.0;S;E;13
4152;43;C8OTF;17.0;22.0;S;E;13
2955;77;4B081;16.0;24.0;S;E;13
4750;23;82OY1;28.0;17.0;S;E;13
2724;34;5T6WB;19.0;18.0;N;E;13
4781;53;WJM6U;20.0;24.0;S;E;13
4340;29;K92YS;20.0;26.0;N;E;13
1366;40;DV1SC;23.0;19.0;S;E;13
2432;78;4MAIW;22.0;25.0;S;E;13
1078;62;NF54Y;23.0;21.0;S;E;13
4532;44;AGCXM;27.0;19.0;S;E;13
3462;42;C0Z68;35.0;2.0;S;E;13
2491;77;XJZY0;30.0;4.0;S;E;13
1716;83;C1RK8;35.0;4.0;S;E;13
3540;85;993ZI;41.0;1.0;S;E;13
2820;66;SG6FS;45.0;2.0;S;E;13
4391;67;VHFZT;45.0;4.0;S;E;13
1954;39;PIDJ3;29.0;6.0;S;E;13
2160;92;H931Q;33.0;8.0;S;E;13
1617;42;NJUVT;31.0;10.0;S;E;13
2737;33;JR1K7;33.0;12.0;S;E;13
2915;91;Q8CMU;31.0;14.0;S;W;13
3842;26;CFOEU;37.0;15.0;S;E;13
2022;29;RRFPP;30.0;18.0;S;E;13
2419;73;G5SJD;34.0;17.0;S;E;13
2281;83;1LEYN;32.0;22.0;S;E;13
2396;87;600OV;36.0;17.0;S;E;13
2640;54;ZT013;38.0;23.0;S;E;13
4524;94;4ES8U;39.0;5.0;S;E;13
4086;89;30P68;41.0;6.0;S;E;13
1615;34;56IHS;39.0;7.0;S;E;13
1320;72;3WW4N;41.0;8.0;S;W;13
3977;33;X9GD6;42.0;10.0;S;E;13
4034;41;Y08DR;40.0;20.0;S;E;13
1361;54;5O79J;42.0;18.0;S;E;13
2135;93;H6SLW;45.0;21.0;S;E;13
2185;75;VFQ2W;33.0;25.0;S;E;13
1991;43;ER4N2;37.0;25.0;S;E;13
4432;87;53GKX;45.0;25.0;N;E;13
3261;83;QB7W9;1.0;27.0;S;E;13
765;92;SDGNF;1.0;31.0;S;E;13
1267;39;EKAJ1;5.0;32.0;N;E;13
1508;83;3493H;7.0;28.0;S;E;13
3094;85;KJ95U;8.0;30.0;S;E;13
4425;64;78QNB;15.0;28.0;S;E;13
2023;89;NAE3F;12.0;31.0;S;E;13
995;96;M09JW;16.0;32.0;S;E;13
1427;32;N4FVP;24.0;29.0;S;E;13
2052;37;WR4CX;26.0;30.0;S;E;13
1182;41;U4LMY;1.0;35.0;S;W;13
1333;99;LVNNA;8.0;36.0;S;E;13
338;16;QWV2S;4.0;38.0;S;E;13
768;65;G0OM8;6.0;42.0;S;E;13
2665;87;H2E9T;1.0;46.0;S;E;13
2255;2;QWRIK;1.0;52.0;S;E;13
1417;0;FH9VB;2.0;43.0;S;E;13
980;85;OA8L9;5.0;46.0;S;E;13
1046;25;CPWC4;7.0;45.0;S;E;13
525;53;WH232;10.0;33.0;N;E;13
1752;10;6LCKV;10.0;37.0;S;E;13
3187;85;AC79S;12.0;43.0;S;E;13
501;8;MV45H;13.0;39.0;S;E;13
649;44;EULMH;15.0;40.0;S;E;13
1523;19;MNH4A;15.0;42.0;S;E;13
1094;71;KB0PQ;9.0;49.0;S;E;13
1337;42;M56D5;9.0;51.0;S;E;13
2198;1;BY5LM;11.0;45.0;S;W;13
2170;3;R637V;15.0;44.0;S;E;13
1818;15;1C6HI;15.0;52.0;S;E;13
154;60;8Z7A5;8.0;57.0;S;E;13
1599;5;D8DF4;2.0;68.0;S;E;13
1399;29;DKQTE;3.0;71.0;S;E;13
1893;84;RT7TQ;7.0;69.0;S;E;13
1762;28;24BA7;7.0;71.0;S;E;13
896;82;ORYBG;11.0;66.0;S;E;13
893;66;WUTFI;14.0;60.0;S;E;13
1641;32;QI68Y;15.0;69.0;S;E;13
1829;18;FQNBR;9.0;70.0;S;E;13
960;23;69RH9;15.0;71.0;S;E;13
1895;24;ZY85Z;13.0;73.0;S;E;13
1041;71;L69S0;20.0;36.0;S;E;13
2761;74;10B07;19.0;43.0;S;E;13
3146;96;RXCWA;22.0;37.0;S;E;13
2738;58;UZFAE;23.0;35.0;S;E;13
462;36;W1KQP;23.0;41.0;S;E;13
1145;74;2URCE;25.0;42.0;S;E;13
232;28;YH73M;18.0;55.0;N;E;13
1751;35;OD4EC;23.0;58.0;S;E;13
427;61;BFLR2;19.0;71.0;N;E;13
567;80;2VS7N;21.0;70.0;S;W;13
4596;38;F7520;25.0;58.0;S;W;13
916;51;JRICG;25.0;68.0;S;E;13
4436;82;OI3BV;26.0;50.0;S;E;13
1578;52;70E94;27.0;38.0;S;E;13
4477;27;DN130;27.0;40.0;S;W;13
271;47;9J4XA;26.0;52.0;S;E;13
466;52;Q7QSX;27.0;65.0;S;E;13
2049;84;90BX6;28.0;73.0;S;E;13
3970;21;SDGN5;37.0;28.0;S;E;13
1328;59;1NW7A;29.0;32.0;S;E;13
1142;71;NBFAK;33.0;33.0;N;E;13
1062;55;AIYA9;37.0;32.0;S;E;13
1032;81;V6HZN;33.0;35.0;S;E;13
654;30;9A8DD;36.0;40.0;S;E;13
1561;4;OIA9V;32.0;41.0;N;E;13
632;28;ZDAJ1;29.0;61.0;S;E;13
858;17;4Q9HC;31.0;55.0;S;E;13
591;10;N8KII;29.0;63.0;N;E;13
441;89;BDAYZ;34.0;49.0;N;E;13
2753;73;PD2XP;32.0;66.0;S;E;13
2433;33;Q5A0Y;33.0;64.0;S;E;13
2180;87;K77SH;36.0;46.0;S;E;13
1033;95;9QCHP;35.0;62.0;N;E;13
3444;18;TMLC9;36.0;66.0;S;E;13
4136;79;7ICOB;37.0;52.0;S;W;13
1947;18;EE0DA;37.0;54.0;S;E;13
4784;83;ZY2P4;39.0;51.0;S;E;13
4331;19;B2MVI;30.0;69.0;S;E;13
1392;83;7W4ZL;32.0;70.0;S;E;13
2725;19;9WDNX;36.0;70.0;N;W;13
3930;57;A7208;36.0;73.0;S;E;13
4206;35;E4CE2;38.0;67.0;S;E;13
2430;90;LBD07;3.0;81.0;S;E;13
1557;72;PHME4;2.0;87.0;S;E;13
3613;79;UTA4S;6.0;88.0;N;E;13
4511;25;12VU6;4.0;89.0;S;E;13
3288;19;TEEFX;7.0;78.0;S;E;13
3491;23;VED3P;6.0;92.0;S;E;13
1124;95;D4A53;8.0;80.0;S;E;13
1524;6;KXM5A;11.0;78.0;S;E;13
4612;68;2DZX6;4.0;93.0;S;E;13
2286;74;MY7DQ;9.0;95.0;S;E;13
3126;11;59CGH;7.0;98.0;S;E;13
4982;32;UESCA;9.0;99.0;S;E;13
1269;80;GX335;13.0;75.0;S;E;13
2656;30;3MDDR;12.0;86.0;S;E;13
1087;70;IXY15;14.0;85.0;S;E;13
1232;45;1QHLC;16.0;77.0;S;E;13
576;72;RKYMI;17.0;92.0;S;E;13
885;53;G827M;22.0;74.0;S;E;13
186;68;BAXX8;24.0;77.0;S;E;13
274;82;LQXC1;20.0;82.0;S;E;13
1150;3;J7DNZ;31.0;82.0;S;W;13
682;9;TC3ZP;25.0;85.0;S;E;13
1514;40;67S6G;18.0;86.0;S;E;13
301;22;J6WV0;23.0;89.0;S;E;13
279;86;CHJQB;31.0;88.0;S;E;13
1881;62;GWTI5;28.0;92.0;S;E;13
1092;42;4EMDU;32.0;92.0;N;E;13
4051;9;6XJ23;15.0;93.0;S;E;13
2384;16;EGOSV;13.0;95.0;S;E;13
2296;5;BW0XX;17.0;94.0;S;E;13
2077;27;CQ1S7;21.0;94.0;S;E;13
611;23;2REHA;27.0;94.0;S;W;13
1100;92;ISHJ4;32.0;97.0;S;W;13
1478;31;LJKJR;35.0;81.0;S;E;13
2874;21;K4Y8T;35.0;87.0;S;E;13
1988;11;H446D;39.0;81.0;S;E;13
626;43;HAVWM;34.0;91.0;S;E;13
566;67;GSQWU;38.0;94.0;S;E;13
3426;80;3IPO1;20.0;99.0;S;E;13
3803;98;5FVQ2;38.0;98.0;S;E;13
3411;24;CXWPK;41.0;30.0;N;E;13
3922;1;KXYZ8;41.0;34.0;S;E;13
3983;53;REI1R;40.0;39.0;N;W;13
3896;50;4FOGI;44.0;39.0;S;E;13
1809;85;V3VCK;40.0;42.0;S;E;13
2688;49;ATCT3;43.0;45.0;S;E;13
2536;51;J0162;40.0;63.0;S;E;13
2270;71;WZ3CF;43.0;55.0;S;E;13
743;73;AA1WN;42.0;72.0;S;E;13
3246;30;108OF;41.0;76.0;S;E;13
1886;72;LFBRI;42.0;88.0;S;E;13
1462;46;VI3Q2;42.0;98.0;S;E;13
1689;87;YHOMR;43.0;78.0;N;E;13
1234;71;FPJW3;44.0;66.0;S;E;13
2248;82;7C7D5;45.0;81.0;S;E;13
2500;90;RKJVE;45.0;95.0;S;W;13
3159;69;HYWGD;46.0;38.0;N;E;13
2026;63;AD3MB;46.0;60.0;S;E;13
822;37;4XQW6;48.0;3.0;S;E;13
797;94;XDBX6;47.0;21.0;S;E;13
1826;59;10ESA;48.0;13.0;S;E;13
2730;55;38UAG;49.0;23.0;S;E;13
4320;26;D28OQ;51.0;20.0;S;W;13
982;29;X2U28;47.0;31.0;S;W;13
1593;71;NXX8S;49.0;27.0;S;E;13
1681;89;AGNVW;47.0;46.0;N;E;13
1481;33;AW4NO;47.0;50.0;S;E;13
1350;21;9CRLD;47.0;58.0;S;E;13
1364;6;LZFL3;48.0;54.0;N;E;13
536;87;21W4A;50.0;40.0;S;E;13
3158;2;VPIQU;50.0;57.0;S;E;13
399;82;JINJ6;50.0;59.0;S;E;13
1735;35;BSC5T;50.0;65.0;S;E;13
1306;66;FF96P;52.0;4.0;S;E;13
526;39;ID21Q;52.0;6.0;N;E;13
363;20;K8WXZ;64.0;3.0;S;E;13
251;29;12AOB;77.0;4.0;N;E;13
759;53;JY5AA;58.0;7.0;S;E;13
400;30;N4VRS;73.0;5.0;S;E;13
2061;62;T9GKC;56.0;8.0;S;E;13
2237;14;TRRD7;60.0;9.0;S;E;13
2606;36;ZRCBD;62.0;9.0;S;E;13
1168;6;SG2XA;80.0;9.0;S;E;13
2578;22;7ZVB8;83.0;1.0;S;E;13
2697;62;CH4Z8;83.0;3.0;S;E;13
2821;15;ZOZGL;87.0;2.0;S;E;13
3397;56;L800J;87.0;6.0;S;E;13
2319;22;N9ZP6;84.0;9.0;S;E;13
2040;26;R58BW;85.0;7.0;S;E;13
185;15;I4EG7;59.0;17.0;S;E;13
317;28;VT4DP;69.0;11.0;S;E;13
627;40;3Y9Q9;58.0;23.0;S;E;13
2380;18;BBACM;68.0;23.0;S;E;13
1346;90;DQ6QZ;72.0;16.0;S;E;13
387;12;TX156;52.0;30.0;S;E;13
293;32;351P8;54.0;31.0;S;E;13
454;35;K6J36;54.0;55.0;S;E;13
320;67;I30BU;55.0;51.0;S;E;13
112;73;Q5VWW;65.0;31.0;S;W;13
85;4;FT8KP;60.0;59.0;N;E;13
110;59;2GKXZ;72.0;52.0;N;E;13
2452;67;IGI1N;73.0;11.0;S;E;13
2218;36;O4M1S;86.0;10.0;S;E;13
2107;87;V8G6S;90.0;11.0;N;W;13
664;32;ECV6O;73.0;14.0;S;E;13
296;2;ZYXY5;76.0;18.0;S;E;13
362;93;4KGBQ;74.0;65.0;S;E;13
106;26;8WWSH;77.0;27.0;S;E;13
74;39;N5MBQ;87.0;28.0;S;E;13
84;62;NIKHY;78.0;44.0;N;E;13
82;73;D37V8;90.0;64.0;S;E;13
2901;78;FAX3C;49.0;69.0;S;E;13
1374;54;7JK56;49.0;71.0;S;E;13
811;82;9VLZZ;47.0;75.0;S;E;13
660;89;25GD0;53.0;68.0;S;E;13
590;6;51FRX;65.0;70.0;S;E;13
2895;80;AVYI9;70.0;73.0;S;W;13
1136;16;KC6YE;57.0;74.0;N;W;13
804;18;S1HC1;58.0;77.0;N;E;13
2285;98;O6UZ3;64.0;76.0;S;E;13
1038;72;41UU3;70.0;75.0;S;E;13
955;7;TYTCM;68.0;78.0;S;E;13
832;89;1SAEI;50.0;81.0;S;E;13
977;77;7Z9PX;54.0;84.0;S;E;13
3615;43;HX5CI;67.0;81.0;S;E;13
3932;40;RN7UE;67.0;83.0;N;E;13
954;77;DAGYD;48.0;85.0;S;E;13
1831;12;A6FIN;52.0;88.0;S;E;13
2377;86;HDR0J;48.0;89.0;S;E;13
1004;78;FZ6QA;50.0;92.0;S;E;13
927;63;LKGXT;57.0;87.0;S;W;13
657;81;A033O;67.0;87.0;S;E;13
386;94;UR9NZ;67.0;91.0;S;E;13
2238;1;2GUZ7;70.0;79.0;S;E;13
2733;90;OBXYF;72.0;69.0;N;E;13
1275;50;JBG78;85.0;68.0;S;W;13
1172;9;EEJ9Y;89.0;68.0;S;E;13
1540;30;0E20Z;85.0;70.0;S;E;13
2934;0;YHHKE;84.0;71.0;S;E;13
2058;64;X50B8;76.0;72.0;S;E;13
3847;26;2O7VE;78.0;72.0;S;E;13
801;38;U9CQV;73.0;82.0;S;E;13
1035;83;4VJ6S;73.0;84.0;S;E;13
302;36;CHJMM;75.0;78.0;S;E;13
417;1;L3HMN;76.0;89.0;S;E;13
629;81;BZC16;82.0;85.0;S;E;13
4386;96;W1QT4;85.0;74.0;N;E;13
914;86;JG3R5;87.0;76.0;S;E;13
838;69;542X0;89.0;72.0;S;E;13
1125;61;W2MJR;84.0;86.0;S;E;13
967;16;IOSQD;85.0;78.0;S;E;13
2587;91;0HEZP;84.0;88.0;S;E;13
964;25;G4Y3Q;88.0;91.0;S;E;13
463;64;62VWS;89.0;80.0;S;E;13
4499;37;G0PXO;57.0;93.0;S;E;13
3364;51;QKNU7;51.0;94.0;S;E;13
4283;27;HJWV6;55.0;97.0;S;E;13
4008;31;PVLNY;61.0;94.0;N;E;13
4604;83;VDWPO;63.0;94.0;S;E;13
1830;34;BWRGG;67.0;93.0;S;E;13
4690;49;DV7IY;78.0;93.0;S;E;13
1994;76;IKI9X;74.0;94.0;S;E;13
3203;30;5NMD5;87.0;93.0;S;E;13
2841;49;I0OI0;84.0;94.0;S;E;13
3748;59;KBJ4K;70.0;95.0;N;E;13
1107;32;Q4IB1;62.0;96.0;S;E;13
953;71;7G521;66.0;97.0;S;E;13
2879;64;VUQNL;78.0;97.0;S;E;13
4092;68;KI3VJ;80.0;95.0;S;E;13
4041;66;RF7Z4;89.0;97.0;S;E;13
2967;90;8F3V6;91.0;1.0;S;E;13
1247;39;AB22V;91.0;19.0;N;E;13
2247;39;LUYL5;91.0;27.0;N;E;13
2814;59;BJ9AW;92.0;5.0;S;E;13
1926;98;AMWXV;92.0;36.0;S;E;13
1834;5;5NNA4;93.0;22.0;N;E;13
1753;40;0J4TW;93.0;42.0;S;E;13
1865;55;K10MM;93.0;46.0;S;E;13
3776;62;QRVKE;95.0;1.0;S;E;13
1424;82;9BCOL;94.0;3.0;N;E;13
4676;46;12S6D;95.0;11.0;N;W;13
2538;81;OSPQQ;96.0;9.0;S;E;13
1787;23;U90O7;98.0;4.0;S;E;13
4555;70;46EXC;97.0;12.0;S;E;13
4396;72;53EZI;99.0;16.0;S;E;13
2132;6;FQ9UC;95.0;24.0;S;E;13
2057;94;8T1GY;94.0;30.0;N;E;13
1446;33;2UIWH;94.0;55.0;S;E;13
1577;55;XRQYU;95.0;45.0;S;E;13
1896;48;HUKVC;96.0;26.0;S;E;13
1602;68;DZU9F;96.0;53.0;S;E;13
3441;78;S7P3B;97.0;20.0;S;E;13
921;71;DDV6V;97.0;24.0;S;E;13
996;62;GDKQJ;97.0;47.0;S;W;13
2403;36;6GXOU;98.0;35.0;S;E;13
1713;37;WKHOW;99.0;49.0;S;E;13
3934;86;O1WGW;96.0;57.0;N;E;13
2199;52;35FMR;92.0;58.0;S;E;13
1916;47;CBSCD;92.0;62.0;S;E;13
4705;55;UCMU7;94.0;59.0;S;E;13
2386;91;K54B9;97.0;61.0;S;E;13
4204;60;MHV79;91.0;67.0;S;E;13
3047;96;HS8NY;93.0;71.0;S;E;13
1183;28;4B1WW;93.0;75.0;S;E;13
2700;1;YVULA;91.0;93.0;S;E;13
1632;93;L2FEK;92.0;79.0;S;E;13
3264;63;EAJSF;92.0;87.0;S;E;13
3684;20;L23AL;91.0;95.0;S;E;13
2786;20;CYS22;95.0;67.0;S;E;13
2240;30;ONA7I;94.0;76.0;S;E;13
1718;87;WEM20;98.0;76.0;S;E;13
1068;8;4LGNP;96.0;78.0;S;W;13
1088;87;2WC6S;98.0;78.0;S;E;13
4470;85;MB4DH;99.0;74.0;S;E;13
2976;97;J2EZZ;96.0;82.0;S;E;13
3223;77;BPP01;98.0;82.0;S;E;13
4758;66;2A3ZT;96.0;84.0;S;E;13
2205;1;4U5GR;95.0;96.0;S;E;13
3253;12;IHFMD;97.0;97.0;N;E;13
4553;98;AH8YB;99.0;87.0;S;E;13
4450;28;AMR8X;99.0;91.0;S;E;13
4194;69;30PTC;99.0;93.0;S;E;13
4251;4;8ALZR;47.0;99.0;S;E;13
1227;7;F2SEA;7.0;5.0;N;W;14
2854;74;C4OK9;3.0;6.0;S;E;14
2981;24;21ZW8;10.0;4.0;S;E;14
3675;17;W2WGM;10.0;8.0;S;E;14
3022;39;79901;6.0;11.0;S;E;14
3425;73;QRYFW;2.0;15.0;S;E;14
4816;99;HBZRH;6.0;13.0;S;E;14
2928;12;5UD5A;8.0;14.0;S;E;14
25003;2000;parcela2;10.0;10.0;S;E;14
1660;22;TALNQ;10.0;12.0;S;E;14
1372;66;EV214;17.0;1.0;S;W;14
2891;42;V7OC2;13.0;2.0;S;E;14
3356;47;2OW5S;16.0;5.0;S;E;14
2811;80;404Q0;14.0;11.0;S;E;14
2914;70;6D0HR;16.0;9.0;S;E;14
2951;95;WWX84;16.0;13.0;S;E;14
2846;20;K80YX;24.0;6.0;S;E;14
3525;8;9Y80A;20.0;8.0;S;E;14
3303;4;8HNX2;23.0;12.0;S;E;14
2134;24;OT2OW;27.0;11.0;S;E;14
4463;1;TNZEM;27.0;15.0;S;E;14
2165;70;T7YV4;28.0;7.0;S;E;14
2827;75;35M7D;2.0;17.0;S;E;14
3830;21;92AT8;2.0;19.0;S;E;14
3353;30;WSGVP;6.0;17.0;S;E;14
3054;27;RHCY4;9.0;20.0;S;E;14
1703;77;D9SVA;13.0;19.0;S;E;14
1927;80;HUWB5;13.0;25.0;S;E;14
1456;68;2YV5O;15.0;25.0;S;E;14
3488;50;MFFF8;16.0;24.0;S;E;14
3548;67;HM05O;19.0;18.0;N;E;14
1385;13;HJNH0;23.0;19.0;S;E;14
3326;51;9HKAQ;21.0;20.0;S;E;14
4298;35;NBKE6;22.0;25.0;S;E;14
1441;83;G2H1U;23.0;21.0;S;E;14
2695;97;9VGL1;26.0;23.0;S;E;14
3649;91;2ZDD7;35.0;2.0;S;E;14
3358;25;6MB92;30.0;4.0;S;E;14
3880;94;8SDPR;35.0;4.0;S;E;14
3720;42;294XY;41.0;1.0;S;E;14
2997;2;P9EVE;45.0;2.0;S;E;14
3811;83;TKFHC;29.0;6.0;S;E;14
4433;82;XC4PJ;33.0;8.0;S;E;14
2066;81;7D43Z;31.0;10.0;S;E;14
4958;1;MDYYM;31.0;12.0;S;E;14
3480;57;6GK2O;33.0;12.0;S;E;14
3038;95;OIPWR;31.0;14.0;S;W;14
4151;33;W1B7C;37.0;15.0;S;E;14
2596;39;QN608;30.0;18.0;S;E;14
2511;72;JNYVH;30.0;20.0;S;E;14
2456;65;Z0J1V;34.0;17.0;S;E;14
3603;12;1ZWIJ;34.0;21.0;S;E;14
2414;64;NB8BN;34.0;23.0;N;E;14
2862;73;1B8II;36.0;17.0;S;E;14
3143;12;BFTIA;38.0;19.0;S;E;14
2958;21;61M17;38.0;23.0;S;E;14
3278;53;UFKO2;39.0;7.0;S;E;14
2169;51;598GT;41.0;8.0;S;W;14
4735;39;70LFZ;40.0;20.0;S;E;14
1430;35;UCW4F;42.0;16.0;S;E;14
2560;57;PNH01;45.0;21.0;S;E;14
4044;75;KYOSI;33.0;25.0;S;E;14
2439;56;WRI7O;37.0;25.0;S;E;14
3927;94;TE9DQ;1.0;27.0;S;E;14
1019;56;FVBGM;1.0;29.0;S;E;14
1345;75;FJTFO;5.0;32.0;N;E;14
1627;50;THAYZ;9.0;28.0;S;E;14
3952;92;PLTAB;8.0;30.0;S;E;14
4894;50;EZZ52;15.0;28.0;S;E;14
2630;91;J37FC;12.0;31.0;S;E;14
1458;3;X8E2T;18.0;30.0;S;E;14
1579;62;LEV1M;24.0;29.0;S;E;14
2549;37;02E66;26.0;30.0;S;E;14
2590;71;Q2M80;1.0;35.0;S;W;14
2340;81;IWJ7M;8.0;36.0;S;E;14
606;18;2644X;4.0;38.0;S;E;14
